,freq,hydro,amp
1,0,1,"462,433983384704"
2,"0,021533203125",1,"773,286795658018"
3,"0,04306640625",1,"691,62555847463"
4,"0,064599609375",1,"335,602380636699"
5,"0,0861328125",1,"178,94931059004"
6,"0,107666015625",1,"161,226267877215"
7,"0,12919921875",1,"197,509207590253"
8,"0,150732421875",1,"346,671372680245"
9,"0,172265625",1,"618,894317306409"
10,"0,193798828125",1,"701,71285016817"
11,"0,21533203125",1,"561,264991567123"
12,"0,236865234375",1,"494,841612575124"
13,"0,2583984375",1,"502,156206471557"
14,"0,279931640625",1,"460,666859202297"
15,"0,30146484375",1,"443,96262176886"
16,"0,322998046875",1,"409,540036053318"
17,"0,34453125",1,"312,135610417109"
18,"0,366064453125",1,"271,241938254"
19,"0,38759765625",1,"299,441875958027"
20,"0,409130859375",1,"339,664198784139"
21,"0,4306640625",1,"339,858359589466"
22,"0,452197265625",1,"353,450528192147"
23,"0,47373046875",1,"409,083831176832"
24,"0,495263671875",1,"426,117634111116"
25,"0,516796875",1,"360,539122447782"
26,"0,538330078125",1,"328,832743071267"
27,"0,55986328125",1,"353,267213336903"
28,"0,581396484375",1,"401,328977922795"
29,"0,6029296875",1,"448,295604894277"
30,"0,624462890625",1,"496,816969807374"
31,"0,64599609375",1,"547,246849991607"
32,"0,667529296875",1,"577,311446388969"
33,"0,6890625",1,"573,50262023327"
34,"0,710595703125",1,"535,403509257529"
35,"0,73212890625",1,"484,525847751792"
36,"0,753662109375",1,"426,582710446962"
37,"0,7751953125",1,"385,774208612628"
38,"0,796728515625",1,"362,095041279876"
39,"0,81826171875",1,"336,558601326316"
40,"0,839794921875",1,"314,760941477352"
41,"0,861328125",1,"306,481833064145"
42,"0,882861328125",1,"308,011471541354"
43,"0,90439453125",1,"306,498450057884"
44,"0,925927734375",1,"306,744546803759"
45,"0,9474609375",1,"311,777667346921"
46,"0,968994140625",1,"316,125223798709"
47,"0,99052734375",1,"319,126655691464"
48,"1,012060546875",1,"322,834816199034"
49,"1,03359375",1,"332,750923807813"
50,"1,055126953125",1,"344,188929399242"
51,"1,07666015625",1,"347,857396514491"
52,"1,098193359375",1,"339,855577791993"
53,"1,1197265625",1,"325,761138756272"
54,"1,141259765625",1,"301,414779807891"
55,"1,16279296875",1,"270,309781310607"
56,"1,184326171875",1,"241,375475813007"
57,"1,205859375",1,"218,910153284554"
58,"1,227392578125",1,"205,39224777535"
59,"1,24892578125",1,"196,105255569422"
60,"1,270458984375",1,"189,137293339701"
61,"1,2919921875",1,"183,769780889945"
62,"1,313525390625",1,"181,103604077709"
63,"1,33505859375",1,"179,468355024186"
64,"1,356591796875",1,"176,947538203143"
65,"1,378125",1,"172,014455769958"
66,"1,399658203125",1,"171,935375748579"
67,"1,42119140625",1,"176,972810308613"
68,"1,442724609375",1,"182,883200304483"
69,"1,4642578125",1,"189,217690504858"
70,"1,485791015625",1,"196,567829779385"
71,"1,50732421875",1,"201,430120243385"
72,"1,528857421875",1,"207,306972741104"
73,"1,550390625",1,"215,731139558875"
74,"1,571923828125",1,"226,941834429088"
75,"1,59345703125",1,"240,764255032382"
76,"1,614990234375",1,"263,107034343224"
77,"1,6365234375",1,"294,680106655455"
78,"1,658056640625",1,"337,653236162679"
79,"1,67958984375",1,"383,718302181246"
80,"1,701123046875",1,"419,528823943644"
81,"1,72265625",1,"444,018552867739"
82,"1,744189453125",1,"455,052053240018"
83,"1,76572265625",1,"462,176103374604"
84,"1,787255859375",1,"472,386203329807"
85,"1,8087890625",1,"485,252058485349"
86,"1,830322265625",1,"495,236492134916"
87,"1,85185546875",1,"497,886409756282"
88,"1,873388671875",1,"490,028026978292"
89,"1,894921875",1,"474,475195932027"
90,"1,916455078125",1,"446,972915143414"
91,"1,93798828125",1,"416,045651002445"
92,"1,959521484375",1,"392,8802391502"
93,"1,9810546875",1,"373,810427125113"
94,"2,002587890625",1,"351,949977333638"
95,"2,02412109375",1,"332,059903887722"
96,"2,045654296875",1,"324,309534928419"
97,"2,0671875",1,"320,871647463526"
98,"2,088720703125",1,"316,973327695101"
99,"2,11025390625",1,"310,604155481948"
100,"2,131787109375",1,"303,263193294962"
101,"2,1533203125",1,"295,086412418029"
102,"2,174853515625",1,"289,55022118067"
103,"2,19638671875",1,"285,53340908804"
104,"2,217919921875",1,"282,730524282318"
105,"2,239453125",1,"279,602639946472"
106,"2,260986328125",1,"275,55726533588"
107,"2,28251953125",1,"273,908357332707"
108,"2,304052734375",1,"277,892610113592"
109,"2,3255859375",1,"282,61252427227"
110,"2,347119140625",1,"283,835442172463"
111,"2,36865234375",1,"281,07050890874"
112,"2,390185546875",1,"279,155844924316"
113,"2,41171875",1,"280,754271191166"
114,"2,433251953125",1,"282,787392613188"
115,"2,45478515625",1,"284,925335648963"
116,"2,476318359375",1,"289,6104458259"
117,"2,4978515625",1,"294,488717608534"
118,"2,519384765625",1,"296,894076247601"
119,"2,54091796875",1,"297,558396230717"
120,"2,562451171875",1,"299,100395682495"
121,"2,583984375",1,"299,01107001775"
122,"2,605517578125",1,"300,420824302491"
123,"2,62705078125",1,"300,338499138171"
124,"2,648583984375",1,"300,990553411353"
125,"2,6701171875",1,"305,700773400089"
126,"2,691650390625",1,"313,98286080085"
127,"2,71318359375",1,"319,220167831745"
128,"2,734716796875",1,"322,675439892499"
129,"2,75625",1,"324,800716917951"
130,"2,777783203125",1,"324,56762047522"
131,"2,79931640625",1,"325,548666421986"
132,"2,820849609375",1,"328,899396150359"
133,"2,8423828125",1,"330,624467058623"
134,"2,863916015625",1,"331,78872671287"
135,"2,88544921875",1,"331,826749245615"
136,"2,906982421875",1,"329,53940435754"
137,"2,928515625",1,"329,271691986028"
138,"2,950048828125",1,"332,934305134337"
139,"2,97158203125",1,"335,675002133489"
140,"2,993115234375",1,"337,924561982814"
141,"3,0146484375",1,"339,406558344191"
142,"3,036181640625",1,"342,241992005231"
143,"3,05771484375",1,"343,665539501039"
144,"3,079248046875",1,"339,236637372117"
145,"3,10078125",1,"332,000094903362"
146,"3,122314453125",1,"320,333932942125"
147,"3,14384765625",1,"307,280585958929"
148,"3,165380859375",1,"293,592592355724"
149,"3,1869140625",1,"284,356814979808"
150,"3,208447265625",1,"282,393852834436"
151,"3,22998046875",1,"284,03085170879"
152,"3,251513671875",1,"280,036182851848"
153,"3,273046875",1,"273,419112768861"
154,"3,294580078125",1,"270,590012404442"
155,"3,31611328125",1,"271,866833778075"
156,"3,337646484375",1,"271,027319377187"
157,"3,3591796875",1,"263,747830096614"
158,"3,380712890625",1,"257,255318641061"
159,"3,40224609375",1,"257,240922924229"
160,"3,423779296875",1,"260,721420901554"
161,"3,4453125",1,"263,207573493385"
162,"3,466845703125",1,"260,88428339527"
163,"3,48837890625",1,"257,961076533539"
164,"3,509912109375",1,"255,785700888481"
165,"3,5314453125",1,"254,458020354795"
166,"3,552978515625",1,"250,67246786003"
167,"3,57451171875",1,"241,595815983544"
168,"3,596044921875",1,"231,132079551576"
169,"3,617578125",1,"222,77352270113"
170,"3,639111328125",1,"217,698320477238"
171,"3,66064453125",1,"214,033721661218"
172,"3,682177734375",1,"211,748451214809"
173,"3,7037109375",1,"213,158447916173"
174,"3,725244140625",1,"215,257518447728"
175,"3,74677734375",1,"215,813309624249"
176,"3,768310546875",1,"214,896055278992"
177,"3,78984375",1,"212,092321714378"
178,"3,811376953125",1,"207,956704047968"
179,"3,83291015625",1,"202,76296808437"
180,"3,854443359375",1,"199,862269111076"
181,"3,8759765625",1,"198,983339634557"
182,"3,897509765625",1,"199,460929073034"
183,"3,91904296875",1,"200,276200098399"
184,"3,940576171875",1,"200,066297007108"
185,"3,962109375",1,"198,066348621888"
186,"3,983642578125",1,"195,11093218973"
187,"4,00517578125",1,"190,559349062673"
188,"4,026708984375",1,"183,878713826557"
189,"4,0482421875",1,"177,448926974323"
190,"4,069775390625",1,"171,295951461834"
191,"4,09130859375",1,"168,036518349954"
192,"4,112841796875",1,"167,473976415514"
193,"4,134375",1,"165,879334746577"
194,"4,155908203125",1,"163,456117149459"
195,"4,17744140625",1,"162,099509360207"
196,"4,198974609375",1,"161,245117203403"
197,"4,2205078125",1,"159,889152814937"
198,"4,242041015625",1,"158,474081119746"
199,"4,26357421875",1,"157,563467743197"
200,"4,285107421875",1,"156,975784432356"
201,"4,306640625",1,"157,857309234262"
202,"4,328173828125",1,"159,238327997073"
203,"4,34970703125",1,"159,610423730248"
204,"4,371240234375",1,"159,934193898173"
205,"4,3927734375",1,"161,252664037631"
206,"4,414306640625",1,"161,754597289977"
207,"4,43583984375",1,"162,796428951458"
208,"4,457373046875",1,"165,124868216748"
209,"4,47890625",1,"166,711278028893"
210,"4,500439453125",1,"168,273611029864"
211,"4,52197265625",1,"169,444552505459"
212,"4,543505859375",1,"169,272483347278"
213,"4,5650390625",1,"166,63772455068"
214,"4,586572265625",1,"162,990959629292"
215,"4,60810546875",1,"159,542240084592"
216,"4,629638671875",1,"156,697823343423"
217,"4,651171875",1,"153,358802008788"
218,"4,672705078125",1,"149,054030548734"
219,"4,69423828125",1,"145,829999298464"
220,"4,715771484375",1,"144,534082897903"
221,"4,7373046875",1,"143,958236731215"
222,"4,758837890625",1,"144,131426388453"
223,"4,78037109375",1,"144,873142416895"
224,"4,801904296875",1,"146,600978995381"
225,"4,8234375",1,"146,918367329964"
226,"4,844970703125",1,"147,149573665068"
227,"4,86650390625",1,"148,715066156443"
228,"4,888037109375",1,"151,204679136922"
229,"4,9095703125",1,"154,304634832558"
230,"4,931103515625",1,"156,985921377221"
231,"4,95263671875",1,"159,59037621295"
232,"4,974169921875",1,"161,285910937521"
233,"4,995703125",1,"163,288114234811"
234,"5,017236328125",1,"164,836749929594"
235,"5,03876953125",1,"165,95680959578"
236,"5,060302734375",1,"168,358378903656"
237,"5,0818359375",1,"169,914921612365"
238,"5,103369140625",1,"172,964343978586"
239,"5,12490234375",1,"178,08064688588"
240,"5,146435546875",1,"183,000999739383"
241,"5,16796875",1,"186,191835274928"
242,"5,189501953125",1,"185,918408123356"
243,"5,21103515625",1,"183,119628325425"
244,"5,232568359375",1,"183,955843782766"
245,"5,2541015625",1,"186,288925600305"
246,"5,275634765625",1,"187,214594931699"
247,"5,29716796875",1,"188,31956930264"
248,"5,318701171875",1,"190,906909691613"
249,"5,340234375",1,"194,495860067034"
250,"5,361767578125",1,"195,212006061467"
251,"5,38330078125",1,"193,270874175888"
252,"5,404833984375",1,"190,815761790829"
253,"5,4263671875",1,"192,15798992851"
254,"5,447900390625",1,"195,383176502997"
255,"5,46943359375",1,"196,063487620128"
256,"5,490966796875",1,"197,149661539284"
257,"5,5125",1,"200,681669478543"
258,"5,534033203125",1,"205,793611538565"
259,"5,55556640625",1,"206,115934760378"
260,"5,577099609375",1,"202,931226252937"
261,"5,5986328125",1,"201,68501342189"
262,"5,620166015625",1,"202,829497694985"
263,"5,64169921875",1,"203,085434802686"
264,"5,663232421875",1,"200,982818499122"
265,"5,684765625",1,"199,505728250705"
266,"5,706298828125",1,"202,3285322287"
267,"5,72783203125",1,"206,675375957103"
268,"5,749365234375",1,"212,139980446802"
269,"5,7708984375",1,"215,792430745268"
270,"5,792431640625",1,"217,999216307602"
271,"5,81396484375",1,"222,293458626157"
272,"5,835498046875",1,"228,619399645469"
273,"5,85703125",1,"233,56771188586"
274,"5,878564453125",1,"239,045668055806"
275,"5,90009765625",1,"243,290807608372"
276,"5,921630859375",1,"247,189199666768"
277,"5,9431640625",1,"252,145724676649"
278,"5,964697265625",1,"258,654034350557"
279,"5,98623046875",1,"268,128825879352"
280,"6,007763671875",1,"275,572601182887"
281,"6,029296875",1,"275,810223916425"
282,"6,050830078125",1,"269,793776974324"
283,"6,07236328125",1,"262,551104688555"
284,"6,093896484375",1,"260,816311988015"
285,"6,1154296875",1,"259,157467291218"
286,"6,136962890625",1,"256,178085539423"
287,"6,15849609375",1,"252,945203318486"
288,"6,180029296875",1,"254,208002317637"
289,"6,2015625",1,"260,338769844619"
290,"6,223095703125",1,"266,769813861333"
291,"6,24462890625",1,"268,698432831549"
292,"6,266162109375",1,"267,91321144571"
293,"6,2876953125",1,"269,343036785565"
294,"6,309228515625",1,"273,172428883892"
295,"6,33076171875",1,"276,80253959668"
296,"6,352294921875",1,"281,07949822711"
297,"6,373828125",1,"288,096144877854"
298,"6,395361328125",1,"297,036247567396"
299,"6,41689453125",1,"307,835153389286"
300,"6,438427734375",1,"317,143258917594"
301,"6,4599609375",1,"324,606136131531"
302,"6,481494140625",1,"332,499406897576"
303,"6,50302734375",1,"339,396407704997"
304,"6,524560546875",1,"341,22430385425"
305,"6,54609375",1,"340,725463518402"
306,"6,567626953125",1,"337,76445651669"
307,"6,58916015625",1,"336,173572934103"
308,"6,610693359375",1,"336,635075683864"
309,"6,6322265625",1,"341,569273615588"
310,"6,653759765625",1,"345,243936271897"
311,"6,67529296875",1,"347,706483581561"
312,"6,696826171875",1,"352,034844785045"
313,"6,718359375",1,"360,172633142055"
314,"6,739892578125",1,"369,500080612542"
315,"6,76142578125",1,"372,816409801812"
316,"6,782958984375",1,"377,464967815831"
317,"6,8044921875",1,"383,694501916129"
318,"6,826025390625",1,"390,903715563787"
319,"6,84755859375",1,"394,084998609691"
320,"6,869091796875",1,"394,989131292801"
321,"6,890625",1,"401,161792601287"
322,"6,912158203125",1,"407,844860264831"
323,"6,93369140625",1,"406,954432572"
324,"6,955224609375",1,"405,284236434037"
325,"6,9767578125",1,"403,425043976413"
326,"6,998291015625",1,"399,928159871784"
327,"7,01982421875",1,"397,00418812984"
328,"7,041357421875",1,"396,310000738414"
329,"7,062890625",1,"395,275449117694"
330,"7,084423828125",1,"395,292631083583"
331,"7,10595703125",1,"397,746140523915"
332,"7,127490234375",1,"403,281194385495"
333,"7,1490234375",1,"405,758182217063"
334,"7,170556640625",1,"399,52899259358"
335,"7,19208984375",1,"396,593846454128"
336,"7,213623046875",1,"399,429253221983"
337,"7,23515625",1,"407,790480717525"
338,"7,256689453125",1,"410,99044872909"
339,"7,27822265625",1,"405,880919571025"
340,"7,299755859375",1,"401,908482897132"
341,"7,3212890625",1,"401,475632463663"
342,"7,342822265625",1,"403,138124928866"
343,"7,36435546875",1,"397,074701011654"
344,"7,385888671875",1,"386,693515690089"
345,"7,407421875",1,"379,535068182175"
346,"7,428955078125",1,"376,488252173239"
347,"7,45048828125",1,"374,449191756666"
348,"7,472021484375",1,"372,081941972705"
349,"7,4935546875",1,"369,4676477012"
350,"7,515087890625",1,"368,970360283514"
351,"7,53662109375",1,"369,504825261577"
352,"7,558154296875",1,"368,545174297937"
353,"7,5796875",1,"369,095767786491"
354,"7,601220703125",1,"368,132717840431"
355,"7,62275390625",1,"365,80768289239"
356,"7,644287109375",1,"363,732022995637"
357,"7,6658203125",1,"362,818666999915"
358,"7,687353515625",1,"361,627416346067"
359,"7,70888671875",1,"359,354302308836"
360,"7,730419921875",1,"361,795454548354"
361,"7,751953125",1,"362,713449195904"
362,"7,773486328125",1,"360,163128021564"
363,"7,79501953125",1,"358,206928109604"
364,"7,816552734375",1,"356,142167263953"
365,"7,8380859375",1,"355,563108998205"
366,"7,859619140625",1,"352,360587136988"
367,"7,88115234375",1,"345,941307809594"
368,"7,902685546875",1,"338,85849100356"
369,"7,92421875",1,"332,871574372649"
370,"7,945751953125",1,"329,537641989717"
371,"7,96728515625",1,"331,323404773055"
372,"7,988818359375",1,"330,053104744788"
373,"8,0103515625",1,"322,641181611154"
374,"8,031884765625",1,"314,56531788137"
375,"8,05341796875",1,"310,856127754746"
376,"8,074951171875",1,"309,670282632791"
377,"8,096484375",1,"309,01207601837"
378,"8,118017578125",1,"307,283982044345"
379,"8,13955078125",1,"309,00193884257"
380,"8,161083984375",1,"314,151283325476"
381,"8,1826171875",1,"319,20179080111"
382,"8,204150390625",1,"317,886410555916"
383,"8,22568359375",1,"312,606004528967"
384,"8,247216796875",1,"307,628281945492"
385,"8,26875",1,"303,102329747557"
386,"8,290283203125",1,"297,247923540986"
387,"8,31181640625",1,"290,398648639669"
388,"8,333349609375",1,"287,86216320839"
389,"8,3548828125",1,"290,136362455307"
390,"8,376416015625",1,"293,852567537727"
391,"8,39794921875",1,"293,463890712793"
392,"8,419482421875",1,"291,493398604124"
393,"8,441015625",1,"290,598983557875"
394,"8,462548828125",1,"287,799498475957"
395,"8,48408203125",1,"281,040694876063"
396,"8,505615234375",1,"272,422209841875"
397,"8,5271484375",1,"266,581865370775"
398,"8,548681640625",1,"264,686168764439"
399,"8,57021484375",1,"262,797792699273"
400,"8,591748046875",1,"258,15258879902"
401,"8,61328125",1,"255,371961060437"
402,"8,634814453125",1,"259,12393365883"
403,"8,65634765625",1,"261,360118723946"
404,"8,677880859375",1,"257,513886191663"
405,"8,6994140625",1,"249,311831386204"
406,"8,720947265625",1,"242,197784851944"
407,"8,74248046875",1,"240,955319210308"
408,"8,764013671875",1,"239,101243360315"
409,"8,785546875",1,"233,720749518006"
410,"8,807080078125",1,"228,094285419493"
411,"8,82861328125",1,"225,436290331885"
412,"8,850146484375",1,"225,555472241726"
413,"8,8716796875",1,"225,126349796762"
414,"8,893212890625",1,"221,991127743476"
415,"8,91474609375",1,"220,643567103741"
416,"8,936279296875",1,"222,378286790814"
417,"8,9578125",1,"225,02486340498"
418,"8,979345703125",1,"229,099482999394"
419,"9,00087890625",1,"234,139043584181"
420,"9,022412109375",1,"238,554023320373"
421,"9,0439453125",1,"246,030053667996"
422,"9,065478515625",1,"252,410129664414"
423,"9,08701171875",1,"255,814074287845"
424,"9,108544921875",1,"255,605656583062"
425,"9,130078125",1,"250,723070586923"
426,"9,151611328125",1,"242,906203126991"
427,"9,17314453125",1,"237,147870138044"
428,"9,194677734375",1,"232,922853049647"
429,"9,2162109375",1,"227,381920066406"
430,"9,237744140625",1,"224,617374459438"
431,"9,25927734375",1,"228,717861356587"
432,"9,280810546875",1,"238,12057994298"
433,"9,30234375",1,"246,987485920276"
434,"9,323876953125",1,"252,621424834074"
435,"9,34541015625",1,"256,252461793319"
436,"9,366943359375",1,"262,887779850777"
437,"9,3884765625",1,"265,016315535926"
438,"9,410009765625",1,"260,512074045804"
439,"9,43154296875",1,"253,121243809214"
440,"9,453076171875",1,"247,337144780923"
441,"9,474609375",1,"247,594628301431"
442,"9,496142578125",1,"251,136059652765"
443,"9,51767578125",1,"254,644343043319"
444,"9,539208984375",1,"260,396169017019"
445,"9,5607421875",1,"266,668410645891"
446,"9,582275390625",1,"272,19963879513"
447,"9,60380859375",1,"278,361678500619"
448,"9,625341796875",1,"284,204684204756"
449,"9,646875",1,"288,852741772632"
450,"9,668408203125",1,"289,892948173966"
451,"9,68994140625",1,"289,113581760093"
452,"9,711474609375",1,"290,578080003625"
453,"9,7330078125",1,"298,254676848554"
454,"9,754541015625",1,"306,185780305132"
455,"9,77607421875",1,"308,407907405145"
456,"9,797607421875",1,"306,22375096411"
457,"9,819140625",1,"303,641510427775"
458,"9,840673828125",1,"302,231553344142"
459,"9,86220703125",1,"301,432306951649"
460,"9,883740234375",1,"302,234319981492"
461,"9,9052734375",1,"301,779173992915"
462,"9,926806640625",1,"297,754946177507"
463,"9,94833984375",1,"294,780430004903"
464,"9,969873046875",1,"296,124475839453"
465,"9,99140625",1,"301,099349752492"
466,"10,012939453125",1,"301,910275866563"
467,"10,03447265625",1,"297,953125814415"
468,"10,056005859375",1,"294,387237702509"
