file,cum min,TimeOfDay,Site,hydrophone,ACI,ACI_LF,log ACI_HF,log 1-Hf,log M,dir,,ACI hi,H,sqrt H,Hf,1-Hf,M,minute,TimeOrig
36,36,4,3,8,176.6266508,48.31154269,2.098448596,-0.995757826,-2.221259378,10,,116.4814424,0.904953048,0.951290202,0.971445721,0.028554279,0.000335932,12,3
36,41,4,3,8,176.7598069,45.80150636,2.107446953,-0.995139378,-2.206210802,10,,117.3052367,0.86799538,0.931662696,0.935216175,0.064783825,0.000329971,12,3
50,1,4,4,4,173.7770094,44.26941771,2.101630027,-1.061932041,-2.968146561,14,,119.2708999,0.847600358,0.920652137,0.921702997,0.078297003,0.000465274,2,4
50,6,4,4,4,163.059079,35.14308439,2.096350444,-1.068441806,-3.075562535,14,,118.8982462,0.703240656,0.838594453,0.789262111,0.210737889,0.00066185,2,4
50,11,4,4,4,167.1224435,37.84071999,2.10096734,-1.038472476,-2.980838828,14,,130.1929648,0.640455789,0.800284817,0.745597134,0.254402866,0.000634551,2,4
51,16,4,4,4,163.8496593,36.90805404,2.092819562,-1.017984103,-2.986372489,14,,132.6289673,0.789621391,0.888606432,0.835071203,0.164928797,0.00122118,2,4
51,21,4,4,4,165.2022341,36.50900434,2.099031105,-0.972561605,-2.903701905,14,,124.3502967,0.837780643,0.91530358,0.928156103,0.071843897,0.000376463,7,4
51,26,4,4,4,162.432371,36.83898752,2.08800449,-1.035532284,-2.959571729,14,,122.6618594,0.72835111,0.853434889,0.867464052,0.132535948,0.000406742,7,4
52,31,4,4,4,171.1145476,43.04993395,2.096749266,-0.983117788,-2.966993448,14,,132.3696417,0.824603675,0.90807691,0.934824962,0.065175038,0.000361323,7,4
52,36,4,4,4,164.0198872,37.63881683,2.090768803,-0.933316445,-2.917908979,14,,135.4044558,0.717507411,0.847058092,0.799045771,0.200954229,0.000869632,7,4
52,41,4,4,4,165.9902219,39.83339377,2.090127243,-0.965132098,-2.902914567,14,,120.3468774,0.856897447,0.925687554,0.936914275,0.063085725,0.000438094,12,4
50,1,4,4,5,179.4671382,50.25506623,2.100275355,-1.004981705,-2.56120743,14,,120.8165768,0.814190119,0.902324841,0.923866017,0.076133983,0.000382066,12,4
50,6,4,4,5,177.9574397,46.06190725,2.109726996,-0.922006856,-2.493986093,14,,130.738939,0.885393544,0.940953529,0.958394638,0.041605362,0.000398517,12,4
50,11,4,4,5,173.9854014,46.33912385,2.095230398,-0.988444746,-2.563532181,14,,127.1124901,0.780325868,0.883360554,0.82698531,0.17301469,0.001023173,12,4
51,16,4,4,5,173.3865102,45.38591011,2.096317455,-0.971603098,-2.5680468,14,,118.8834084,0.830491857,0.91131326,0.869022813,0.130977187,0.001091719,2,4
51,21,4,4,5,188.4294549,54.92248251,2.110857698,-0.984633558,-2.462641753,14,,122.5883508,0.773253603,0.879348397,0.824807519,0.175192481,0.001441598,2,4
51,26,4,4,5,172.2123218,47.14614675,2.086113691,-0.999398649,-2.6255576,14,,124.8737539,0.829636435,0.910843804,0.861018734,0.138981266,0.001492023,2,4
52,31,4,4,5,175.594257,45.02684316,2.10522113,-0.959407434,-2.567396247,14,,126.8008244,0.768248434,0.876497823,0.807814298,0.192185702,0.001801014,2,4
52,36,4,4,5,173.041193,46.10701155,2.09267204,-0.932958879,-2.508132298,14,,119.7633857,0.830996981,0.911590358,0.930309526,0.069690474,0.00039959,7,4
52,41,4,4,5,177.3238353,51.3622351,2.08814813,-0.9844183,-2.552769851,14,,118.5610379,0.867387536,0.931336425,0.931162013,0.068837987,0.000490785,7,4
50,1,4,4,6,174.9842956,46.38683793,2.098398365,-0.861244498,-2.427452382,14,,126.5305883,0.866504966,0.930862485,0.936633197,0.063366803,0.000546098,7,4
50,6,4,4,6,175.5647192,49.38561306,2.089783713,-0.859487385,-2.426387014,14,,127.1155255,0.764773287,0.874513171,0.827632513,0.172367487,0.000921726,7,4
50,11,4,4,6,174.6583445,48.2574845,2.090419388,-0.899750492,-2.444316206,14,,119.0079731,0.852176133,0.923133865,0.943900602,0.056099398,0.000368357,12,4
51,16,4,4,6,171.8785348,45.78528805,2.089550323,-0.860167773,-2.473148273,14,,121.1287737,0.71424735,0.845131558,0.856707781,0.143292219,0.000457525,12,4
51,21,4,4,6,170.2445146,43.98312684,2.089919099,-0.864247266,-2.417861836,14,,129.010585,0.89805593,0.947658129,0.958111607,0.041888393,0.000467777,12,4
51,26,4,4,6,172.8023039,46.64081339,2.089728468,-0.869447582,-2.49547409,14,,138.7846092,0.706615118,0.84060402,0.805956565,0.194043435,0.000787377,12,4
52,31,4,4,6,168.0988255,42.35192818,2.08843817,-0.883681095,-2.418648463,14,,119.2338396,0.781622922,0.884094408,0.834345462,0.165654538,0.001069307,2,4
52,36,4,4,6,172.8178647,45.94556551,2.092152581,-0.853028475,-2.362266474,14,,119.2509314,0.704108058,0.839111469,0.759518615,0.240481385,0.001320004,2,4
52,41,4,4,6,174.0334611,47.96976249,2.089280819,-0.877870452,-2.452647738,14,,131.0749879,0.763367841,0.873709243,0.814476401,0.185523599,0.001258492,2,4
50,1,4,4,8,176.6264617,48.71198361,2.095978187,-0.887196023,-2.520277599,14,,128.9002269,0.767259458,0.875933478,0.804326819,0.195673181,0.002197862,2,4
50,6,4,4,8,176.35474,49.6961765,2.091372121,-0.87486401,-2.488323412,14,,126.584957,0.826769295,0.909268549,0.889344056,0.110655944,0.000762463,7,4
50,11,4,4,8,175.3482583,48.58358753,2.092090072,-0.850396617,-2.498139334,14,,118.3428152,0.76589479,0.875154152,0.844492491,0.155507509,0.000781894,7,4
51,16,4,4,8,173.9501151,47.55320995,2.090600019,-0.869910586,-2.495247311,14,,124.7703475,0.878230194,0.937139367,0.917272877,0.082727123,0.00085938,7,4
51,21,4,4,8,176.3494787,50.78264699,2.087334525,-0.846552659,-2.402905125,14,,130.6609879,0.744879157,0.86306382,0.796873422,0.203126578,0.001688719,7,4
51,26,4,4,8,175.0828852,49.1254881,2.088706183,-0.863796129,-2.473225225,14,,117.848649,0.809172053,0.899539912,0.848604662,0.151395338,0.001373172,12,4
52,31,4,4,8,172.1017491,46.13077853,2.089108785,-0.853639688,-2.42040319,14,,118.029251,0.656741526,0.810395907,0.740134156,0.259865844,0.001409888,12,4
52,36,4,4,8,177.1659196,47.94116254,2.100145595,-0.872020487,-2.485511618,14,,125.4298408,0.787977592,0.887681019,0.840253682,0.159746318,0.00147891,12,4
52,41,4,4,8,174.9626527,48.52094815,2.090670885,-0.88851227,-2.447858975,14,,125.8535287,0.763121602,0.873568316,0.80220371,0.19779629,0.002120614,12,4
