"","freq","amp min1","amp min2","amp min3","amp min4","amp min5","amp min6","amp min7","amp min8","amp min9","amp min10","amp min11","amp min12","amp min13","amp min14","amp min15","amp min16","amp min17","amp min18","amp min19","amp min20","amp min21","amp min22","amp min23","amp min24","amp min25","amp min26","amp min27","amp min28","amp min29","amp min30","amp min31","amp min32","amp min33","amp min34","amp min35","amp min36","amp min37","amp min38","amp min39","amp min40","amp min41","amp min42","amp min43","amp min44","amp min45"
"1",0,0.00010234254779076,7.5143182300618e-05,3.47134126990307e-05,0.000197753613231236,0.000215834140205138,3.0332561121147e-05,4.65366275201585e-05,3.15607053787911e-05,6.06139731559327e-05,0.000273485511348393,5.3532628705149e-05,3.9464027070915e-05,7.50431122760288e-05,0.000159449273417742,4.33258281034844e-05,2.44978501865785e-05,0.000123400310549914,0.000178766675522974,6.75498743454264e-05,4.5550224033643e-05,0.000186181063547935,6.80844394151358e-05,0.000229595741382897,3.27939737924987e-05,4.43413546954478e-05,7.18358681321812e-05,0.000245629882059183,0.000342996336430402,0.000434549379704478,0.000220246620052077,9.35439587043859e-05,7.80881117014911e-05,4.24667045624984e-05,2.3296739461014e-05,6.9247148681045e-05,2.34313959697493e-05,3.2775409459996e-05,0.000336419136693634,0.000203205323160078,0.000197091344149241,0.000212069196181261,0.000197778824819814,0.000154342295652451,0.000193453698957638,0.000548329598635096
"2",0.021533203125,0.000219561875121165,0.000141832478608913,7.41453738059362e-05,0.000486945492152471,0.000459194584626053,8.30014432150952e-05,8.93181357498896e-05,7.29013974930956e-05,0.000129020059930914,0.000600779965625582,0.000104091183623578,9.24821706482154e-05,0.000152162964234308,0.00020472291469992,0.000114732872182684,5.91170025267271e-05,0.000304419529694068,0.000330141236608222,0.000134509263305661,0.00010010827309461,0.000410304733400719,0.000131873259350341,0.000674181394282468,7.60350595968937e-05,9.43863844700988e-05,0.000146889843676843,0.000490314721477196,0.00161112900827547,0.000730379617439397,0.000453872229337416,0.000166548357278128,0.000137828901107543,8.85154965592595e-05,5.40969542628534e-05,0.000126453053422382,5.77784330143368e-05,7.34178360440473e-05,0.000685875743131124,0.000335981316734209,0.000418234880703916,0.000403205832040047,0.000760226778188042,0.000306132687929986,0.00141902433182116,0.00442495638474938
"3",0.04306640625,0.000242093797465871,0.000170928192965872,0.000142454544631706,0.000460414488419591,0.000460674907263759,0.000166515600748448,0.00017917825793704,0.000155313116774813,0.000196105682567495,0.000524082686821558,0.000165157797421165,0.000180901609521172,0.000196731409577373,0.000299434550510954,0.000204337644399179,0.000131342433239752,0.000356664137076104,0.000422678135940239,0.000200032628078786,0.000232652909770585,0.000623785302991157,0.000217166681248785,0.00105731024201665,0.000152897957721391,0.000162871772268038,0.000183820355776688,0.000408707161156279,0.00249632664437555,0.000768936304698851,0.00038780456592791,0.000180277244426444,0.000165087373619492,0.000150368969403774,0.000120356360967763,0.000169626006798186,0.000129491227983913,0.000148464591862942,0.000541363105062695,0.000265524280107759,0.000545089092188173,0.000353690669628452,0.00109146451436295,0.00028688339521925,0.00266768874642926,0.0073486261575174
"4",0.064599609375,0.000265631113829815,0.000233246014242258,0.000225948188733123,0.000295197726889773,0.00037494816788934,0.000247188178294066,0.000273220471152883,0.000258658083923888,0.000310931115459237,0.000351513097969681,0.000246630646613555,0.0002837597731877,0.000268941387881096,0.000409484886234491,0.000284898019253012,0.000209367880651299,0.000348259055631831,0.000480445482364614,0.000290714794634542,0.000403769261015301,0.00102044508848748,0.000381778088845867,0.0014723247984697,0.000261210996345134,0.000233387462494412,0.000247309995779307,0.00036916641557959,0.00130540313291233,0.000719387847557674,0.000297333717980273,0.000219627263008909,0.000215046774520655,0.000222036422516284,0.000211279520119784,0.000237373293628762,0.000219622776129222,0.00025770460295654,0.000362708227349928,0.000250188587139442,0.000646594195550892,0.000322346312655029,0.000662138533906354,0.000290724432541832,0.00159121762318736,0.00350645825609069
"5",0.0861328125,0.000339784710908316,0.000309395062035933,0.000311324539954236,0.000301058603749998,0.000379295739972693,0.000342166217784676,0.000350801112220031,0.000333841222197228,0.000433079094481011,0.00040852165271688,0.000330874641114571,0.00036251927133659,0.000353577930119471,0.000510406772282163,0.000364178427539648,0.000271921959102651,0.000386114902214575,0.000554303562319959,0.000387338661711324,0.000495884238488605,0.00162822219476413,0.000598750025985234,0.00161017332012674,0.000354180106186219,0.000296465267407686,0.000308588564948787,0.000497940521305968,0.000577524854134947,0.00101049318570746,0.000403023038990439,0.000280699432633934,0.000268925135191251,0.000285157977244661,0.000305624152109888,0.000311573097322356,0.00029349185936992,0.00034878181318169,0.000402948110865883,0.000331823971396228,0.000665628429465883,0.000349160872546518,0.000468074050573403,0.000360510811644241,0.000489029612238192,0.00100569232026226
"6",0.107666015625,0.000374528699843784,0.000376366926622391,0.000391166553779063,0.000341681358472634,0.000444485557734771,0.000422162745121953,0.000423318316011966,0.000383801534003023,0.000514156568831859,0.000521275711043674,0.000398788443966547,0.000432317396682883,0.000411179711593659,0.000595700725131568,0.00040815378421829,0.00033077425511858,0.000467951116620308,0.00070109920002111,0.000492850250952143,0.000747306798490734,0.00221357009185391,0.000786318959228861,0.00187254464413544,0.000436980185194221,0.000345089356748033,0.000360067942967569,0.000580323981147988,0.000570702693886569,0.00135764675064496,0.000520040050032581,0.000328600891228222,0.000314509802877246,0.000349817940631055,0.000382205307587996,0.000382696169201214,0.000342454909149734,0.000406486401070974,0.000501545708777046,0.00038267271455177,0.000828842218493991,0.000413034435273219,0.000724671591934305,0.000416187705536542,0.000435583547610087,0.000791756383364238
"7",0.12919921875,0.00044031470849582,0.000462646724858766,0.000500152129307957,0.000437489796713108,0.000554825663161734,0.000495782937498056,0.000488936475946494,0.000480018192132038,0.000638187872054676,0.000658487464551876,0.000497083177267972,0.000566239550657545,0.000499397315000277,0.000718598805520891,0.000492344509945283,0.00043351461616211,0.000598444499899264,0.000902991133613238,0.00060154129375148,0.00104095301116207,0.00253395444641907,0.000911994146158034,0.00190087410645472,0.000569708835554001,0.000428893785233244,0.000451014251471761,0.000663449219883201,0.000629369142769792,0.00157828875337961,0.000652435346518538,0.000411176603236375,0.000405967248242307,0.000471542994473021,0.000491806291576818,0.000469218472711879,0.000431215682013349,0.000478424070479254,0.00058108489111368,0.000477921133757179,0.000988564553429822,0.000532517535033544,0.00115232895679418,0.000559902635284868,0.000449368342470294,0.000747193170665473
"8",0.150732421875,0.000558456458776673,0.000588384774487593,0.000637489935364755,0.000559569876841639,0.000650129628103183,0.000609513412231295,0.000628836464462359,0.000587706251828575,0.000823324478070831,0.000793680564836293,0.000610309452702385,0.000698160066448134,0.00062225721165015,0.00087962509612229,0.00061154170192327,0.000552635997748251,0.00072865766895822,0.00112239974597249,0.000691237981535022,0.00130792358161761,0.00264333077635545,0.00102991297451239,0.00167148554294869,0.000721480170203649,0.000566891024844645,0.000572363596431011,0.000814431518817386,0.000718480584194562,0.00174820309674075,0.000796869162921093,0.000536523753275151,0.000518956864557394,0.000613892368145891,0.000627987717592211,0.000572848798917979,0.000553392474211719,0.000575792476177278,0.000634227254490768,0.000609922340195174,0.0012225793466876,0.000685187477880706,0.00141495352872912,0.000732048999892152,0.000556660484671447,0.000842410333516981
"9",0.172265625,0.000679419999248456,0.000719512718955112,0.00079857189803466,0.000707905079592198,0.000747938267545027,0.000716659054442718,0.000755733411455707,0.000703384969869959,0.00105691326822359,0.000898906957332424,0.000707421048699317,0.000817631594104785,0.000738505517938897,0.00100985235071273,0.00071658132393203,0.000669892968407475,0.000844016878205714,0.00126240875176676,0.000789032045048965,0.00128979941685868,0.00270566049413086,0.00108638657648059,0.00156583528366575,0.000858843388990169,0.000671086559552788,0.00070910825877282,0.00098664652809086,0.000809795936448165,0.00211093497313522,0.000944129796698796,0.000657296693191865,0.000620930571237861,0.000952615027850105,0.000717296350535691,0.000694065482776575,0.000655172418982897,0.000666384434545402,0.000729641798431749,0.00071220235964687,0.00129286585463234,0.00082305164880065,0.00139834648554009,0.000806784274679632,0.000651942926494623,0.000993598007390972
"10",0.193798828125,0.000816420807941433,0.000857582358718894,0.00093655734085136,0.000875223279997878,0.000942822458415808,0.000850307399848739,0.000897654828789892,0.000840676145457275,0.00125343920410473,0.00100805275173046,0.000841157794559306,0.000970637222294159,0.000854913603274893,0.00118030827075047,0.000841210250131748,0.000808863899382846,0.00097288847149023,0.00142690281442003,0.000961652503649519,0.00127584300478077,0.00307380596554922,0.00112599478733324,0.00159162479805039,0.00102455377547482,0.000792190203477838,0.000863686735067759,0.00115033946400357,0.000907913021779954,0.00269145960846884,0.00109162190341861,0.000791580604281814,0.000768237430058403,0.00154735378725108,0.000831746879616178,0.000818805180655126,0.000808136206588626,0.000815553065249566,0.000854236768030252,0.00082728361904756,0.00143272700556698,0.000902656280935824,0.00134660586836979,0.000885580722228716,0.000777195425180964,0.00107391138562123
