"","freq","amp min1","amp min2","amp min3","amp min4","amp min5","amp min6","amp min7","amp min8","amp min9","amp min10","amp min11","amp min12","amp min13","amp min14","amp min15","amp min16","amp min17","amp min18","amp min19","amp min20","amp min21","amp min22","amp min23","amp min24","amp min25","amp min26","amp min27","amp min28","amp min29","amp min30","amp min31","amp min32","amp min33","amp min34","amp min35","amp min36","amp min37","amp min38","amp min39","amp min40","amp min41","amp min42","amp min43","amp min44","amp min45"
"1",0,0.000704705600327071,0.00169870605403358,0.000487870475039763,0.00058769401371675,0.000281737315907433,6.27848692642495e-05,0.000146626797640937,0.000197780213160422,0.00100589048474378,0.00136477268605645,0.000398314553701602,0.000315727049721261,0.000384063592368841,0.000282657449776447,0.000680836123924897,0.000282819815104512,0.000593142229875995,0.000514503984188496,0.000463342969711814,0.000195389047618091,0.000129814503220532,0.000403418337066123,7.06050944860698e-05,0.000944270092406449,0.000743905694622666,0.00119701355447198,0.00102668363209484,0.00153110501739736,0.00144174703433049,0.000644133567295332,6.266202942887e-05,0.00042661192394452,4.47278580272717e-05,8.17622381079231e-05,0.000817008057168968,0.000257448059194849,5.19223751806448e-05,8.34287394010298e-05,7.99202170827356e-05,0.000101110748972281,0.000178997557361032,0.000563339526941675,0.000157814103213621,0.000355847849847767,0.000300346012282598
"2",0.021533203125,0.00176994681809471,0.00371640394296205,0.00102049728423833,0.00136360823476286,0.000677431203550364,0.000115261061786703,0.000303320798216302,0.000530908567851636,0.00240022824536519,0.00352627050119467,0.000984411489047105,0.0006968274821246,0.000789547505326595,0.000756601336562811,0.00114795567916042,0.00045873798812909,0.00115128632049529,0.00081942903513755,0.00117576195556738,0.000351442953899772,0.000228646076592032,0.000775213758166507,0.000111449795306737,0.00216897531529089,0.00159189775275876,0.00299097838594723,0.0024302188994367,0.00303282106604547,0.00427403764758556,0.00113504853754986,8.74288825738972e-05,0.00125884487279081,7.77205017887207e-05,0.000213153854110204,0.00207263433842581,0.00069021675074188,8.3273617463549e-05,0.000122265800674752,0.000125541736046357,0.000178824799525081,0.000361275446362597,0.00115208955019344,0.000336872264800597,0.000952295874691992,0.00108083459598528
"3",0.04306640625,0.00256167186360431,0.00518639181663793,0.0011252304386282,0.00242656859623962,0.00121247319817209,0.000157883029049077,0.000379510737296561,0.00068375366191212,0.00352341706964673,0.00470874932789421,0.0020908556163605,0.00069967867729671,0.00106173957583928,0.0011297514171765,0.00234599048632634,0.000665613234251645,0.00108973957118821,0.000867650851321295,0.00149322740269956,0.000424072299471818,0.000226321331893142,0.00127206816708231,0.000129769015346032,0.00287059751365847,0.00174880886252098,0.00430716387759016,0.00360818952693863,0.00389873053222525,0.00544553404008425,0.00129078881694863,0.000118437839559221,0.00201159783414059,0.00012168257922354,0.000430554650490595,0.00336774577931877,0.00111631013396625,0.000105281300385447,0.000144266725688158,0.000134929407375116,0.000198494454777951,0.000357566982802769,0.00143275999371937,0.000324046476405177,0.0011615634827341,0.00161366844855596
"4",0.064599609375,0.00249157950683617,0.00559712779194191,0.00105246994391691,0.00211614830623241,0.00119281600503834,0.000204073037859183,0.000584003274243926,0.000701406223687012,0.00327331194806687,0.00415330437438752,0.00273373705916603,0.000654512709502984,0.000874104138819687,0.00136833879921237,0.00284892440055251,0.000825489869753939,0.000918899130243322,0.000669847041201325,0.00179961270549586,0.0004320792647229,0.000212189406253437,0.00110367784129122,0.000177574272222054,0.0026782177797807,0.001678958334703,0.00368562926747929,0.00320311323522424,0.00393360469187297,0.00461867038861517,0.00126625897964559,0.00018384491833043,0.00186047962696712,0.000199764068368663,0.000411281187132243,0.00357052700197512,0.000987255284242057,0.000161034080289788,0.000194469884463565,0.000179110016428762,0.000222834928261153,0.000373222011657277,0.00121095693118662,0.000212351640084392,0.000864055895301403,0.00100395174101312
"5",0.0861328125,0.00274042218190217,0.00512856620014543,0.00103355057189876,0.00159732022377457,0.0010221801281996,0.0002789812221209,0.000636644856507391,0.000624788244183221,0.0025727562299062,0.00352280352705176,0.00209302257027882,0.000676972157054171,0.00069736414716423,0.00127335553309133,0.00284652079949014,0.0008309810430328,0.00126082412377074,0.000705486552107571,0.00216888100777831,0.000409551282371845,0.000285151893057194,0.000623298198987495,0.000261036017916347,0.00209798423642445,0.00173478813042307,0.00342901876308589,0.00311555830403551,0.00368407587036385,0.00571031859828537,0.00124652386778847,0.000260553696019438,0.00190639795008945,0.000309698209433798,0.000459344376364559,0.00301147508360522,0.000675822662211736,0.000239336685143467,0.000271379264206669,0.000257975242085639,0.000316646459984883,0.00042507174674353,0.00121385901821063,0.000250354732089479,0.000922090782067738,0.00118620659733494
"6",0.107666015625,0.0031796210408931,0.00455662103289436,0.00115737329826811,0.0018183592797668,0.00131493595396365,0.000362989151775978,0.000522266508284984,0.000637665409804961,0.00346877822315081,0.00506245787682475,0.00156366718515295,0.000957401486442493,0.000871866424766506,0.00113813795654012,0.00347030289738718,0.00100838707008784,0.00130209208628143,0.00100236440744317,0.00250743784063323,0.000454973811494728,0.00038216948029836,0.000637423245446336,0.000323330430915256,0.00213968787086962,0.00185231858936605,0.0037390902604548,0.00343036574626996,0.00439107170946051,0.00581570060248819,0.00157614534639772,0.000323199067141023,0.00197654428449898,0.000464408381066235,0.000621199454630124,0.00385257354477542,0.000810306302955704,0.000306942939502745,0.000347637474540689,0.000321945366310936,0.000586658445925083,0.000409261593424097,0.00125353380253354,0.000319954122085553,0.00102851988733489,0.00147674118361309
"7",0.12919921875,0.00318276728202856,0.0044030794230948,0.00150251031378847,0.00211280651153455,0.00208892882824585,0.000488996344416065,0.000565771512516562,0.000717526737717661,0.00393183406284223,0.00550180767433724,0.00156353443060967,0.000976489325510675,0.00085832904220674,0.0012257448972678,0.00286103835401993,0.00119849535473549,0.0012039972206058,0.00114595399075845,0.0038498195202961,0.000590494499137428,0.000588989460382926,0.000786355461797006,0.000447249941606793,0.00272303669304988,0.00174330778403321,0.00490756498097747,0.00346192640335845,0.00414479839237072,0.00470230646849674,0.00217699675199667,0.000442504230315869,0.00184837270357105,0.000750835146822365,0.000794313791606029,0.00508008737238817,0.00152289484957079,0.000420661387572974,0.00048458357867278,0.000462173251613331,0.000890763555660364,0.000523652368963473,0.00133308773987288,0.000429657727153683,0.00152234882219869,0.00162514058274604
"8",0.150732421875,0.00336485580656453,0.00585487737730806,0.00186803422200784,0.00257414381068802,0.00264403266655185,0.000618038269123247,0.00069051866773608,0.000947053823888067,0.00404712161816802,0.00557779217389405,0.00217761189002429,0.00117576163877599,0.000914754131807357,0.00172916094489348,0.00263955488174018,0.00125071299612292,0.00158303763250738,0.00124066408936388,0.00469197546652572,0.000767293642912381,0.000776195733341423,0.00101012768636278,0.000575202151867308,0.00270914873578401,0.00201177502817702,0.00468256000920852,0.00456591088247502,0.00501382124835904,0.00637120621803621,0.00260565191044402,0.000554922406788425,0.00243841462970283,0.00114710814359474,0.00115063271956499,0.00538152851340362,0.00184023162849362,0.000551163369525938,0.000631785870034591,0.00061451085273039,0.000859065457063132,0.000736455423066897,0.00148082728385624,0.000545857864871408,0.00181236693669661,0.0018961183045361
"9",0.172265625,0.00337141582603708,0.0064076595505292,0.00177498025033103,0.00291993985550785,0.00230632419969386,0.000739898271711259,0.000819022765508674,0.00107817522115174,0.00434373103547626,0.00534227587018249,0.00274412012240612,0.00141530004853448,0.00102463429100432,0.0019931884677114,0.0032327712635227,0.00167257912524049,0.00179199390153571,0.00170271707990688,0.00390626405791137,0.00091072764166335,0.000922155067168549,0.00111490727634617,0.000705748107298185,0.00257179659748081,0.00247953840766186,0.00491341867038846,0.00472895265159678,0.00541627479087049,0.00750004893469267,0.00239375059862183,0.00069350577856819,0.0039117218389037,0.00139419805618362,0.00143354651259587,0.00438465727696572,0.00182000808026866,0.000672574294124993,0.000778664650935703,0.000740376139916169,0.000871815585722296,0.000752830861283034,0.00150308254036248,0.000678968795729025,0.00196667601204965,0.00291221324580894
"10",0.193798828125,0.00432557617349033,0.00604173766238657,0.00212857798792974,0.00276947793178038,0.00226852532249909,0.000894409014149219,0.00104760681781613,0.00118021902857352,0.0055563236256939,0.00642976923493974,0.00367685134871015,0.00146805542799702,0.00123186164803319,0.00252044640592401,0.00454778398537891,0.00252570848691516,0.00222287033221017,0.00187672390458546,0.00397713945259038,0.00104422806030757,0.00119022116760648,0.00117180149731764,0.000874301102639857,0.00371114386290043,0.00290651984661045,0.00574568338626783,0.00445788506656367,0.00520091554527536,0.00749717752571938,0.00206067300568282,0.000843405912441922,0.00475934948280276,0.00144160176835333,0.00156344403204899,0.00487071876519128,0.00248381211376967,0.000814627360542311,0.000922990073605394,0.000886599879883085,0.00107680933740659,0.00101045246175108,0.00178423366653623,0.000857645015855811,0.002226053592149,0.00281476274551548
